order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
14847,32,27,Chicken Seekh Kabab,2024-07-04,04:22:43,Pending,392.84
14848,434,22,Pesarattu,2023-08-08,08:52:50,Delivered,842.23
14849,295,28,Idli,2024-03-19,02:03:22,Delivered,722.01
14850,240,7,Pesarattu,2023-12-17,17:16:47,Cancelled,1392.74
14851,20,24,Chicken Salad,2024-09-04,00:57:08,Pending,246.94
14852,465,6,Upma,2021-03-17,16:58:10,Pending,668.55
14853,68,11,Samosa,2023-08-10,10:19:37,Cancelled,863.78
14854,342,4,Rava Idli,2025-08-01,03:45:20,Delivered,145.43
14855,89,21,Masala Dosa,2022-08-31,06:43:18,Cancelled,927.58
14856,310,2,Pani Puri,2020-05-21,03:55:53,Pending,1168.46
14857,162,5,Butter Garlic Naan,2022-11-11,16:36:54,Pending,463.17
14858,391,17,Paneer Bhurji,2025-04-04,13:05:40,Pending,638.11
14859,103,17,Aloo Tikki,2025-01-08,14:56:15,Pending,1330.29
14860,81,26,Veg Cutlet,2024-11-27,14:57:19,Delivered,293.37
14861,267,7,Veg Fried Rice,2025-09-16,14:34:47,Pending,839.8
14862,267,16,Egg Curry,2025-04-05,13:18:33,Delivered,756.26
14863,429,15,Naan,2021-06-30,15:40:37,Pending,1269.91
14864,121,23,Mutton Korma,2023-04-12,15:46:41,Delivered,932.17
14865,149,5,Chicken Seekh Kabab,2022-01-16,00:24:42,Cancelled,554.87
14866,328,27,Chicken Biryani,2025-10-16,02:55:58,Delivered,451.77
14867,430,7,Chicken Kebabs,2022-07-25,18:44:34,Delivered,1282.1
14868,347,5,Chapati,2025-12-05,07:26:30,Delivered,999.09
14869,202,24,Mutton Korma,2021-10-19,12:57:23,Pending,372.54
14870,483,4,Kheer,2025-01-30,14:53:05,Cancelled,481.43
14871,478,16,Pani Puri,2025-03-06,12:28:24,Cancelled,132.95
14872,134,30,Tikka Masala,2025-11-22,14:01:04,Pending,1467.26
14873,68,12,Mutton Curry,2023-10-21,03:44:40,Cancelled,714.53
14874,85,6,Fish Fry,2024-05-03,08:45:21,Delivered,914.75
14875,114,30,Chicken Burger,2022-05-09,21:50:06,Delivered,301.16
14876,305,30,Gulab Jamun,2025-11-22,13:46:46,Pending,440.22
14877,237,14,Dal Makhani,2024-02-07,00:41:29,Cancelled,608.43
14878,241,5,Veg Fried Rice,2021-11-19,06:04:21,Delivered,665.85
14879,428,14,Masala Dosa,2020-08-19,05:47:38,Pending,988.77
14880,413,8,Stuffed Paratha,2024-01-16,00:23:09,Delivered,211.53
14881,87,30,Chutney,2022-05-03,12:57:40,Delivered,1461.26
14882,369,30,Samosa,2025-11-28,16:20:26,Pending,649.92
14883,379,15,Chole Bhature,2024-06-14,22:36:48,Pending,643.4
14884,372,8,Rogan Josh,2019-05-28,11:01:11,Delivered,1189.4
14885,64,11,Malabar Parotta,2024-03-06,08:23:22,Cancelled,66.42
14886,323,26,Aloo Tikki,2024-12-13,04:23:20,Cancelled,177.89
14887,492,20,Veg Sandwich,2024-05-13,16:26:36,Pending,1021.15
14888,452,29,Chicken Pulao,2023-07-30,01:59:48,Pending,1277.05
14889,27,3,Egg Biryani,2024-06-21,14:35:17,Delivered,371.25
14890,279,10,Chicken Burger,2024-03-05,15:22:03,Delivered,449.86
14891,417,23,Butter Chicken,2022-01-13,15:00:27,Delivered,928.33
14892,214,11,Prawn Fry,2024-08-09,17:31:21,Pending,1241.72
14893,81,10,Pani Puri,2022-04-08,22:09:57,Delivered,1335.84
14894,342,21,Stuffed Paratha,2025-07-31,16:23:15,Cancelled,1300.21
14895,351,9,Kheer,2025-04-05,21:10:51,Pending,1093.4
14896,389,27,Momos,2020-07-19,00:46:22,Pending,197.05
14897,444,11,Chicken Curry,2022-07-26,00:53:31,Delivered,919.7
14898,119,29,Masala Chai,2024-07-04,20:46:00,Pending,600.44
14899,61,7,Bhindi Masala,2022-04-20,03:07:23,Pending,1090.63
14900,248,13,Chicken Seekh Kabab,2025-05-24,10:33:50,Pending,656.43
14901,243,5,Rajma Chawal,2023-08-25,11:58:35,Delivered,616.57
14902,40,28,Upma,2024-09-15,12:11:15,Delivered,524.93
14903,95,27,Butter Naan,2024-03-08,02:43:03,Cancelled,203.35
14904,227,11,Fish Tikka,2022-09-12,10:24:55,Pending,537.58
14905,447,19,Chicken Seekh Kabab,2025-09-09,22:20:14,Cancelled,675.21
14906,437,22,Kheer,2020-12-26,18:21:43,Delivered,421.31
14907,485,27,Vegetable Curry,2023-08-20,01:02:08,Pending,1051.22
14908,93,17,Momos,2022-05-14,11:09:11,Delivered,204.58
14909,158,20,Veg Cutlet,2020-02-03,02:36:12,Pending,414.41
14910,298,24,Fish Curry,2023-12-12,09:30:24,Cancelled,492.58
14911,438,1,Masala Omelette,2021-09-14,13:32:06,Cancelled,430.57
14912,143,8,Pav Bhaji,2025-05-31,21:24:40,Delivered,411.35
14913,334,9,Chicken Boti,2019-05-23,13:47:56,Cancelled,56.4
14914,192,9,Palak Kofta,2023-05-10,10:14:04,Delivered,598.63
14915,100,2,Dal Makhani,2024-11-24,20:11:59,Pending,670.64
14916,127,22,Rava Idli,2020-02-16,19:47:20,Pending,1450.86
14917,36,11,Masala Paneer,2019-10-01,01:59:02,Delivered,1152.76
14918,62,23,Vegetable Pakora,2025-07-21,04:13:45,Pending,231.89
14919,136,25,Cheese Naan,2021-04-07,08:25:53,Cancelled,629.64
14920,315,4,Gulab Jamun,2023-05-09,20:48:15,Delivered,1235.48
14921,284,28,Masala Paneer,2021-07-01,20:25:12,Cancelled,1256.73
14922,267,22,Chicken Korma,2025-05-04,10:37:37,Cancelled,503.9
14923,172,16,Malabar Parotta,2023-05-17,01:40:32,Delivered,634.92
14924,204,13,Chole Bhature,2022-09-09,06:29:12,Cancelled,929.64
14925,175,28,Rava Idli,2020-09-12,06:36:42,Cancelled,834.69
14926,210,20,Masala Dosa,2024-11-30,18:51:23,Delivered,1179.71
14927,197,11,Mutton Curry,2025-11-03,16:01:53,Cancelled,696.71
14928,232,27,Butter Garlic Naan,2022-11-21,04:13:39,Pending,228.55
14929,425,23,Chicken Lollipop,2025-03-22,06:06:42,Cancelled,1319.67
14930,294,12,Mutton Curry,2025-06-22,13:55:11,Delivered,111.16
14931,487,10,Veg Thali,2025-09-04,11:35:38,Pending,427.78
14932,171,23,Bhel Puri,2022-03-17,03:50:03,Cancelled,1404.66
14933,405,29,Nihari,2024-12-13,10:52:26,Cancelled,1323.86
14934,293,14,Palak Kofta,2025-12-16,08:21:40,Pending,1336.94
14935,183,3,Pav Bhaji,2022-05-01,08:29:05,Pending,892.6
14936,415,28,Gulab Jamun,2020-08-15,05:14:28,Cancelled,1361.24
14937,256,24,Prawn Fry,2022-03-04,00:24:09,Pending,187.59
14938,15,6,Rogan Josh,2023-12-24,04:50:26,Pending,580.35
14939,291,17,Chicken Pakora,2023-10-03,08:35:14,Delivered,405.2
14940,237,22,Pulao,2025-03-30,03:45:49,Pending,701.5
14941,153,28,Bhindi Masala,2021-09-29,15:38:30,Delivered,1243.91
14942,309,18,Egg Curry,2023-02-11,20:16:57,Cancelled,164.17
14943,291,17,Upma,2023-01-20,01:27:24,Pending,415.5
14944,461,13,Chicken Salad,2025-02-24,03:35:17,Pending,711.95
14945,366,13,Gulab Jamun,2024-05-23,01:07:20,Delivered,159.17
14946,442,22,Pesarattu,2023-08-20,17:18:28,Pending,986.63
14947,238,28,Rogan Josh,2024-05-04,00:28:05,Cancelled,536.77
14948,293,7,Prawn Curry,2023-12-26,06:03:56,Cancelled,941.93
14949,190,19,Chicken Wings,2022-09-25,02:44:19,Delivered,312.19
14950,345,20,Prawn Fry,2025-04-30,17:39:16,Delivered,713.83
14951,24,26,Paneer Tikka,2020-09-16,05:51:15,Delivered,446.29
14952,222,27,Chicken Nuggets,2024-07-20,21:12:04,Cancelled,412.35
14953,462,4,Paneer Pakora,2025-10-17,22:04:15,Pending,867.99
14954,66,30,Chicken Lollipop,2023-11-02,08:05:24,Delivered,1167.78
14955,131,10,Chicken 65,2022-05-26,06:39:03,Pending,1005.62
14956,159,30,Dal Tadka,2024-07-08,19:56:29,Delivered,1485.25
14957,176,28,Malabar Parotta,2022-10-27,18:58:25,Delivered,441.71
14958,106,17,Lassi,2019-11-15,22:38:46,Cancelled,633.91
14959,431,25,Idli,2019-05-06,05:08:59,Pending,396.63
14960,59,7,Dahi Vada,2025-11-05,16:11:48,Pending,626.7
14961,412,8,Masala Paneer,2025-07-10,18:09:34,Delivered,579.34
14962,80,14,Butter Chicken,2023-01-20,13:54:16,Delivered,139.67
14963,304,17,Dahi Vada,2019-03-20,02:02:20,Pending,195.15
14964,175,30,Kadai Chicken,2021-07-28,22:36:48,Cancelled,80.21
14965,174,16,Fish Curry,2023-10-19,18:51:51,Pending,660.91
14966,393,6,Masala Papad,2025-04-06,11:48:30,Pending,1075.74
14967,167,2,Paneer Pakora,2025-12-19,19:17:20,Cancelled,655.01
14968,458,29,Butter Chicken,2023-05-08,22:11:50,Pending,1112.39
14969,251,25,Veg Thali,2023-08-23,01:27:02,Cancelled,423.78
14970,158,16,Kheer,2023-12-10,00:22:29,Cancelled,1470.18
14971,395,29,Pani Puri,2025-10-02,22:19:09,Delivered,253.78
14972,282,17,Fish Tikka,2025-02-13,02:02:59,Pending,197.65
14973,32,3,Chicken Shawarma,2025-03-04,11:41:06,Cancelled,437.39
14974,206,21,Chicken Fry,2023-12-05,02:58:28,Pending,111.17
14975,85,12,Tandoori Roti,2022-11-03,00:17:29,Delivered,224.34
14976,4,5,Veg Pulao,2023-06-08,18:38:55,Pending,391.03
14977,415,16,Fish Tikka,2024-03-04,16:54:59,Cancelled,811.63
14978,490,19,Mutton Korma,2023-12-27,15:50:54,Pending,1354.61
14979,420,23,Veg Sandwich,2024-04-23,21:42:40,Cancelled,507.12
14980,489,19,Lassi,2025-05-24,09:42:13,Cancelled,375.49
14981,158,25,Vegetable Pakora,2021-01-24,13:44:43,Delivered,1022.35
14982,147,16,Chicken Salad,2023-04-23,06:59:27,Pending,1404.82
14983,249,7,Chicken Salad,2023-07-04,20:01:57,Cancelled,885.08
14984,311,9,Tandoori Fish,2022-07-18,03:51:24,Cancelled,452.06
14985,289,30,Butter Garlic Naan,2019-12-24,16:58:07,Pending,692.19
14986,196,27,Rava Idli,2021-11-16,09:37:20,Pending,1387.89
14987,420,15,Chicken Soup,2022-08-19,03:36:16,Cancelled,976.2
14988,435,1,Chicken 65,2023-08-12,06:33:03,Cancelled,1077.09
14989,282,1,Chicken Kebabs,2023-12-22,06:50:43,Cancelled,874.13
14990,242,16,Chole Bhature,2022-11-16,08:58:26,Pending,783.05
14991,460,11,Dal Makhani,2021-12-23,07:10:29,Delivered,1219.89
14992,197,24,Nihari,2024-10-10,22:09:10,Cancelled,70.79
14993,264,17,Veg Pulao,2022-07-31,06:17:30,Delivered,1395.02
14994,360,18,Palak Kofta,2024-03-01,11:23:05,Delivered,471.52
14995,257,29,Kheer,2024-01-29,10:31:30,Pending,763.48
14996,147,12,Veg Pulao,2023-11-14,01:23:52,Delivered,1143.9
14997,2,21,Chicken Biryani,2025-08-24,01:59:20,Pending,1475.95
14998,32,12,Fish Curry,2024-12-01,18:23:49,Delivered,1126.97
14999,447,25,Butter Garlic Naan,2025-09-10,10:19:42,Pending,971.28
15000,450,6,Nihari,2023-09-21,04:41:10,Cancelled,1277.26
15001,98,4,Prawn Fry,2024-10-09,03:52:48,Cancelled,215.36
15002,418,5,Pani Puri,2023-03-31,09:59:42,Cancelled,978.88
15003,416,21,Chicken Kebabs,2023-10-10,21:42:37,Cancelled,731.78
15004,237,29,Aloo Paratha,2025-12-07,21:17:27,Pending,228.54
15005,379,14,Chicken Soup,2024-03-14,09:54:12,Pending,1341.03
15006,499,27,Palak Paneer,2023-06-02,21:14:19,Pending,1107.4
15007,183,25,Rajma Chawal,2025-04-22,13:13:59,Pending,1259.85
15008,134,26,Kadai Chicken,2022-09-07,00:36:53,Cancelled,1324.66
15009,24,14,Butter Naan,2022-06-08,08:05:42,Delivered,833.66
15010,180,10,Palak Kofta,2025-01-18,01:12:47,Cancelled,1029.09
15011,366,14,Kofta Curry,2025-11-05,03:51:13,Pending,558.47
15012,93,18,Chicken Pakora,2022-12-27,12:00:05,Cancelled,151.64
15013,94,25,Malai Kofta,2025-10-29,22:59:09,Delivered,433.73
15014,453,11,Aloo Paratha,2021-12-17,16:22:32,Pending,1055.42
15015,457,7,Veg Soup,2023-06-06,17:00:05,Cancelled,1030.97
15016,218,19,Prawn Fry,2023-11-19,15:59:54,Delivered,313.18
15017,414,29,Vegetable Curry,2025-12-27,22:57:41,Pending,801.52
15018,291,19,Masala Dosa,2025-08-15,01:26:16,Delivered,557.61
15019,304,16,Samosa,2019-08-04,13:47:32,Cancelled,218.17
15020,56,19,Chicken Biryani,2024-11-30,06:34:47,Cancelled,640.99
15021,407,23,Chutney,2025-11-29,17:15:14,Cancelled,641.21
15022,438,26,Momos,2024-01-16,22:58:49,Pending,338.7
15023,195,25,Chutney,2025-11-04,08:21:33,Delivered,287.9
15024,82,20,Chicken Burger,2019-02-05,01:04:59,Pending,1258.34
15025,40,7,Idli,2024-02-10,06:25:36,Cancelled,937.09
15026,476,11,Rogan Josh,2025-11-01,13:31:46,Cancelled,1179.32
15027,173,11,Stuffed Paratha,2018-12-04,18:48:06,Cancelled,669.76
15028,233,3,Tandoori Chicken,2020-03-12,15:43:20,Delivered,1149.23
15029,257,25,Pani Puri,2025-09-05,10:55:31,Delivered,194.28
15030,409,5,Chicken Burger,2019-11-24,19:53:12,Pending,115.27
15031,147,25,Masala Dosa,2025-01-08,21:13:45,Cancelled,802.31
15032,319,14,Chicken Korma,2025-09-30,14:25:01,Cancelled,311.81
15033,77,20,Paneer Tikka,2025-02-12,04:51:41,Pending,1247.84
15034,266,5,Gajar Halwa,2024-06-15,17:35:38,Delivered,585.12
15035,151,2,Gobi Manchurian,2022-11-29,13:12:27,Cancelled,1398.01
15036,467,25,Paneer Butter Masala,2024-12-24,17:44:14,Cancelled,679.7
15037,60,5,Vegetable Curry,2019-11-15,04:32:15,Cancelled,1362.75
15038,104,30,Pani Puri,2024-10-22,01:44:39,Cancelled,919.45
15039,288,22,Mutton Biryani,2019-08-30,05:08:53,Pending,511.01
15040,445,23,Chicken Pakora,2025-04-04,04:45:11,Delivered,136.51
15041,357,17,Tandoori Roti,2023-07-04,04:34:38,Cancelled,1118.81
15042,436,23,Idli,2024-08-18,22:41:05,Delivered,1347.72
15043,76,1,Masala Chai,2024-09-23,02:30:12,Cancelled,548.16
15044,362,1,Tikka Masala,2022-02-10,01:22:46,Pending,554.41
15045,357,29,Chicken Curry,2021-09-03,12:37:41,Delivered,456.55
15046,159,9,Vegetable Pakora,2025-01-02,20:35:03,Delivered,259.06
15047,379,12,Chicken Salad,2023-10-23,16:20:30,Pending,745.83
15048,204,19,Chicken Soup,2023-12-19,06:35:36,Delivered,1169.57
15049,307,5,Butter Naan,2025-05-15,08:29:43,Pending,1139.45
15050,260,13,Dal Tadka,2025-07-06,00:39:27,Pending,1462.2
15051,198,17,Upma,2020-06-21,22:03:04,Pending,457.83
15052,488,22,Aloo Gobi,2022-06-06,10:27:05,Delivered,1483.39
15053,433,17,Chicken Lollipop,2024-11-01,02:33:28,Pending,1083.48
15054,454,20,Biryani Rice,2022-03-09,21:25:49,Cancelled,925.04
15055,293,8,Malai Kofta,2024-08-30,16:01:23,Cancelled,927.8
15056,352,18,Chicken Kebabs,2022-06-13,20:45:48,Pending,1039.41
15057,100,4,Pav Bhaji,2024-04-24,20:11:20,Pending,825.73
15058,257,21,Rava Idli,2022-12-05,05:52:34,Delivered,592.17
15059,336,23,Fish Fry,2025-08-25,01:04:02,Pending,160.81
15060,325,8,Veg Manchurian,2024-11-16,17:26:15,Cancelled,561.66
15061,73,26,Chicken Wings,2023-12-28,17:46:13,Cancelled,1372.86
15062,258,21,Vada Pav,2023-10-05,09:49:56,Pending,1280.55
15063,179,29,Bhindi Masala,2023-06-04,04:41:30,Delivered,1266.89
15064,41,6,Veg Cutlet,2025-09-24,04:44:07,Cancelled,322.08
15065,459,30,Egg Biryani,2020-08-24,00:01:23,Cancelled,1365.62
15066,360,28,Veg Sandwich,2020-12-28,02:39:13,Delivered,632.46
15067,392,11,Palak Paneer,2025-05-14,00:08:24,Cancelled,992.9
15068,433,10,Malai Kofta,2022-01-22,22:31:20,Cancelled,1235.54
15069,121,13,Chicken Tandoori,2021-02-07,07:53:24,Delivered,878.96
15070,346,24,Egg Biryani,2024-12-17,22:09:16,Pending,1305.66
15071,481,4,Prawn Fry,2021-12-23,12:20:25,Pending,768.55
15072,53,21,Palak Kofta,2023-10-14,14:53:00,Cancelled,1046.58
15073,439,17,Samosa,2024-09-24,21:12:13,Cancelled,1285.82
15074,182,7,Pakora,2022-08-03,09:51:44,Delivered,1396.01
15075,406,6,Chicken Saagwala,2018-11-18,15:27:39,Cancelled,103.2
15076,180,15,Chicken Roll,2024-04-02,08:31:34,Pending,657.11
15077,359,11,Pulao,2024-09-25,13:19:56,Cancelled,142.14
15078,484,9,Kachori,2023-02-27,06:55:33,Delivered,169.21
15079,438,12,Idli,2024-08-10,13:42:54,Pending,1133.04
15080,276,28,Vegetable Curry,2022-08-21,18:15:02,Delivered,1202.42
15081,148,17,Chicken Boti,2024-01-04,10:58:24,Delivered,246.78
15082,329,7,Vada Pav,2024-06-25,10:58:10,Cancelled,380.42
15083,46,23,Mutton Biryani,2023-08-25,00:11:40,Pending,1275.79
15084,237,26,Egg Roll,2023-12-28,02:15:03,Cancelled,792.56
15085,294,17,Paneer Tikka,2024-05-13,14:30:35,Pending,297.13
15086,389,30,Butter Naan,2019-12-24,03:13:59,Pending,843.95
15087,313,29,Aloo Tikki,2025-11-05,19:42:56,Pending,1469.35
15088,167,14,Chicken Shawarma,2025-02-10,12:27:24,Delivered,1250.23
15089,240,3,Veg Sandwich,2022-02-23,14:17:22,Delivered,1151.73
15090,148,11,Gobi Manchurian,2025-09-11,10:22:07,Pending,628.55
15091,118,5,Vegetable Curry,2021-01-09,08:01:30,Delivered,930.77
15092,136,21,Palak Paneer,2024-12-23,05:42:32,Delivered,600.88
15093,52,14,Bhel Puri,2024-08-04,19:39:17,Cancelled,151.39
15094,445,27,Aloo Tikki,2024-09-22,09:56:23,Cancelled,293.18
15095,253,30,Paneer Pakora,2025-10-13,07:41:36,Pending,1117.95
15096,333,4,Chicken Curry,2021-02-19,15:32:36,Delivered,377.87
15097,397,11,Veg Pulao,2023-02-28,11:57:05,Cancelled,1041.7
15098,269,12,Kadai Chicken,2023-11-09,00:43:59,Pending,1237.12
15099,253,16,Kulfi,2025-12-03,11:39:21,Cancelled,679.54
15100,29,23,Tandoori Chicken,2024-01-16,01:49:32,Pending,766.14
15101,484,29,Malai Kofta,2024-10-10,07:42:53,Pending,1341.82
15102,122,3,Aloo Paratha,2025-02-24,11:55:18,Cancelled,765.89
15103,500,22,Bhel Puri,2023-02-23,19:39:54,Cancelled,950.15
15104,71,22,Dal Tadka,2024-09-13,04:17:49,Pending,1483.8
15105,94,26,Fish Curry,2025-12-23,20:59:30,Pending,1280.88
15106,25,7,Chicken Kebabs,2020-08-06,01:34:16,Cancelled,784.03
15107,273,13,Kachori,2025-08-03,01:52:16,Delivered,1138.66
15108,322,2,Pesarattu,2024-08-28,01:24:21,Cancelled,897.83
15109,162,22,Kulfi,2024-01-10,14:19:58,Delivered,506.78
15110,474,1,Veg Manchurian,2025-11-20,15:05:53,Delivered,766.29
15111,259,11,Chicken Saagwala,2021-05-29,20:24:25,Cancelled,552.65
15112,348,1,Malabar Parotta,2024-06-08,11:50:04,Delivered,814.16
15113,14,8,Malabar Parotta,2025-09-24,13:53:35,Pending,700.14
15114,335,29,Prawn Fry,2024-04-15,01:39:34,Cancelled,871.71
15115,33,23,Kofta Curry,2025-01-16,17:10:03,Cancelled,587.33
15116,208,17,Aloo Tikki,2022-04-27,17:22:40,Cancelled,1427.49
15117,9,16,Butter Garlic Naan,2022-05-21,03:54:07,Delivered,1004.85
15118,442,27,Chicken Boti,2025-06-04,05:54:25,Delivered,265.71
15119,330,12,Rava Idli,2024-02-18,05:52:52,Delivered,583.32
15120,173,26,Malai Kofta,2022-05-23,03:50:49,Pending,754.97
15121,410,12,Chicken Tikka,2025-03-01,10:00:24,Pending,1449.76
15122,169,1,Mutton Biryani,2025-04-28,21:46:23,Delivered,323.33
15123,188,18,Rava Idli,2023-01-23,05:51:06,Cancelled,936.04
15124,241,19,Chole Bhature,2023-01-26,22:03:47,Delivered,705.88
15125,320,5,Stuffed Paratha,2024-12-27,05:32:26,Cancelled,282.08
15126,34,10,Pakora,2025-05-27,08:25:32,Pending,1498.75
15127,214,13,Chicken Pulao,2023-07-13,01:37:02,Cancelled,166.14
15128,4,23,Idli,2024-05-20,11:28:20,Delivered,850.79
15129,271,21,Pav Bhaji,2025-01-24,11:09:14,Delivered,1411.5
15130,383,13,Prawn Fry,2023-11-11,10:08:46,Cancelled,958.7
15131,219,5,Chicken Shawarma,2025-01-13,12:07:59,Pending,925.22
15132,496,3,Kheer,2024-01-01,08:46:49,Cancelled,1421.42
15133,477,6,Butter Chicken,2023-06-16,05:55:06,Cancelled,954.25
15134,309,18,Fish Fry,2022-08-22,19:28:25,Pending,841.35
15135,33,7,Veg Cutlet,2025-10-01,07:13:40,Cancelled,770.52
15136,33,20,Naan,2025-09-13,06:05:23,Cancelled,107.02
15137,369,8,Pulao,2021-08-12,10:15:36,Pending,422.33
15138,209,1,Veg Pulao,2025-01-31,07:57:52,Cancelled,1199.72
15139,465,29,Chicken Saagwala,2023-07-23,03:03:41,Delivered,1291.81
15140,129,14,Veg Cutlet,2021-06-23,18:52:09,Delivered,75.79
15141,238,14,Kofta Curry,2025-12-22,04:25:32,Pending,695.94
15142,191,14,Prawn Curry,2022-05-29,22:39:37,Pending,570.75
15143,272,7,Butter Naan,2021-01-02,16:58:18,Cancelled,1389.6
15144,491,16,Palak Paneer,2022-03-05,21:51:23,Pending,1299.41
15145,363,9,Malai Kofta,2019-10-28,07:26:56,Pending,203.53
15146,149,5,Chole Bhature,2024-12-25,13:26:14,Cancelled,1266.39
15147,14,9,Fish Curry,2024-03-08,15:59:26,Cancelled,825.47
15148,431,1,Chicken Curry,2022-06-27,22:56:48,Delivered,223.1
15149,124,6,Chicken Biryani,2025-09-07,04:39:43,Cancelled,791.74
15150,38,27,Chicken Fry,2021-11-14,02:53:41,Delivered,1034.68
15151,453,1,Fish Tikka,2021-10-28,15:12:54,Delivered,1457.9
15152,38,14,Chicken Kebabs,2024-04-29,01:52:23,Delivered,696.48
15153,434,15,Butter Garlic Naan,2022-08-24,05:24:09,Pending,50.33
15154,13,19,Chicken Nuggets,2025-09-12,22:17:34,Delivered,624.1
15155,350,15,Masala Omelette,2024-10-24,16:24:40,Pending,1305.15
15156,308,26,Veg Manchurian,2021-06-09,14:35:48,Pending,1344.59
15157,332,25,Veg Pulao,2022-11-05,04:24:28,Delivered,1255.54
15158,419,14,Pav Bhaji,2022-03-02,17:17:15,Pending,210.32
15159,248,3,Fish Fry,2024-10-01,17:20:22,Delivered,52.14
15160,337,27,Tandoori Fish,2025-07-22,03:28:58,Delivered,336.48
15161,422,20,Masala Dosa,2024-05-08,17:43:56,Cancelled,1266.46
15162,66,4,Aloo Paratha,2024-09-27,02:58:24,Cancelled,1000.76
15163,458,20,Paneer Butter Masala,2023-08-06,06:30:17,Delivered,1234.38
15164,464,11,Masala Papad,2024-12-11,15:48:50,Cancelled,316.24
15165,121,6,Paneer Masala,2020-07-21,19:32:51,Pending,613.88
15166,223,30,Prawn Biryani,2024-02-28,03:53:01,Delivered,699.45
15167,127,24,Chicken Kebabs,2024-07-18,07:41:09,Cancelled,1431.46
15168,77,28,Cheese Naan,2025-10-11,12:42:31,Cancelled,981.12
15169,189,28,Egg Curry,2023-07-07,01:59:40,Pending,1072.55
15170,223,21,Masala Papad,2025-11-15,08:10:23,Cancelled,263.54
15171,58,8,Chicken Pulao,2022-10-12,07:59:30,Cancelled,188.23
15172,220,4,Paneer Bhurji,2022-05-25,18:03:19,Pending,543.3
15173,331,27,Gulab Jamun,2023-06-07,10:32:12,Delivered,255.48
15174,111,8,Mutton Korma,2025-10-10,10:58:18,Cancelled,924.31
15175,305,12,Chicken Burger,2025-01-22,01:40:37,Cancelled,56.84
15176,56,21,Aloo Tikki,2023-10-23,22:57:09,Pending,946.95
15177,29,21,Butter Garlic Naan,2025-08-07,02:11:35,Cancelled,1213.54
15178,64,5,Chicken Boti,2024-03-21,21:30:17,Cancelled,277.15
15179,245,22,Upma,2022-06-04,05:48:51,Cancelled,472.8
15180,326,23,Momos,2025-08-16,20:18:26,Cancelled,499.81
15181,383,7,Paneer Masala,2021-12-13,10:45:27,Pending,1328.51
15182,447,5,Prawn Curry,2024-04-17,14:20:13,Delivered,142.58
15183,223,24,Paneer Pakora,2025-07-29,20:28:58,Pending,1344.81
15184,327,19,Kachori,2024-03-01,09:27:16,Pending,673.94
15185,427,26,Chicken Seekh Kabab,2024-11-22,08:11:07,Delivered,1082.15
15186,187,20,Butter Naan,2024-01-25,03:20:29,Delivered,1129.32
15187,261,8,Idli,2025-03-30,18:00:47,Cancelled,836.3
15188,66,12,Aloo Paratha,2023-06-23,04:27:42,Cancelled,95.91
15189,402,16,Kadai Chicken,2025-06-17,04:30:26,Pending,1305.94
15190,408,12,Dal Makhani,2024-12-15,06:01:33,Delivered,150.8
15191,233,19,Chicken Boti,2023-09-26,05:10:53,Delivered,475.74
15192,172,6,Tandoori Fish,2020-09-25,00:34:45,Delivered,457.13
15193,469,16,Kulfi,2023-08-30,03:05:56,Pending,1064.27
15194,61,11,Kadai Chicken,2022-04-02,05:08:55,Delivered,1232.03
15195,170,17,Chicken Shawarma,2022-11-24,12:57:28,Delivered,681.53
15196,210,7,Chicken Lollipop,2025-01-05,03:36:27,Delivered,69.06
15197,284,16,Kachori,2023-07-09,01:22:38,Delivered,907.1
